votos,financ,idade,n_part,fpart,votos_t1
187141.59,9879.8477,47,1,.11100931,1573.5936
274684.88,1243.0674,42,5,.41749004,35787.254
296239.5,57962.086,45,1,.18099779,114071.52
220789.48,787.20422,51,4,.15413508,24938.416
123848.78,1867.77,43,0,.40952998,3409.8018
225838.14,12213.935,39,0,.3663047,42092.258
211114.41,7299.3149,43,4,.062789686,52648.082
167078.81,165.19823,38,5,.17876424,17253.703
197578.48,5553.9766,44,4,.26025832,7498.165
215452.8,2142.6448,46,2,.23747939,19810.029
90937.82,3628.2839,33,1,.066676185,3087.1025
195456.08,4053.3662,51,5,.11755063,15110.487
178111.02,8286.0117,38,5,.040682279,23044.941
123521.19,13568.838,43,2,.34310487,4268.4585
172278.77,17043.486,37,2,.31499124,28124.908
262992.28,16869.012,45,1,.45577773,11955.956
175019.17,17607.584,46,2,.20091347,4470.5737
238195.44,2227.4749,56,1,.232628,24211.707
182807.91,1350.3994,43,1,.40142292,1948.3096
238027.27,2168.4573,48,6,.12572519,25824.576
212902.08,5705.2803,45,0,.18793127,4773.4214
159934.06,2981.5554,50,3,.081914112,17417.441
218041.11,1730.5703,42,1,.31568274,46349.82
106084.95,42135.133,35,0,.19058605,15311.35
188743.25,10741.47,49,1,.22235766,10420.976
237067.17,9139.0576,43,2,.20848705,70711.164
211160.44,4441.9521,51,0,.088670731,7989.8262
257499.41,11241.891,53,0,.044815127,14314.89
178781.14,1349.3956,49,2,.11888748,10233.538
240304.22,2881.7493,53,1,.31918141,41323.293
205366.13,6872.5283,44,1,.10577042,16921.697
204714.09,10537.267,45,2,.44396839,1565.4149
167941.98,8383.2129,41,2,.33183286,6948.0674
316464.94,494.02652,37,1,.50175661,145069.64
214290.41,4461.1553,46,1,.58976412,20540.498
188054.45,8004.6523,41,2,.046593703,34287.27
169989.55,4231.9976,45,2,.172971,39617.965
202256.83,7970.1426,47,1,.18930264,30142.229
139482.22,18344.426,43,5,.19346921,8389.8574
245099.52,5562.3457,39,0,.44050545,72103.617
220477.42,24000.596,49,1,.054374747,60694.906
363668.91,5034.4888,51,2,.11485566,68301.508
323030.06,30186.922,45,3,.085897796,120754.55
171923.8,4430.0459,45,3,.14726189,15458.011
248867.11,12242.366,49,1,.62393636,45225.82
199772.13,19642.652,36,1,.25547433,18221.352
157530.89,4211.5586,46,3,.1018571,7582.6255
398659.94,42004.98,47,1,.17419872,160235.45
233509.45,29057.154,49,1,.056963738,57888.078
216725.34,4317.1465,42,3,.36438355,11913.847
213425.42,13659.378,49,0,.083520994,7026.9951
259018.59,5142.4717,49,1,.15255533,25793.174
226656.33,1298.318,57,2,.014808211,18630.887
299893.09,9359.1553,47,0,.19595017,77274.922
191577.84,1467.6523,46,3,.057609919,25012.652
248546.78,15010.416,39,1,.072935894,4746.0391
284159,2675.6362,38,2,.23387019,76188.219
167316.03,5059.3496,48,1,.10843997,756.0722
227329.89,12114.546,52,2,.060831103,9822.6191
193929.34,3228.5688,41,1,.56342745,58687.832
115425.95,2422.0181,37,1,.27154177,5426.8613
225154.17,15381.368,39,2,.08608412,42701.262
320629.56,7985.2031,40,2,.18428652,62755.48
139270.16,1127.5798,45,1,.50854075,13260.78
363251.66,386.43646,63,3,.21076837,46775.664
208043.94,7338.6045,52,2,.097663678,1807.6981
167416.22,8443.167,52,1,.043863978,20520.732
198866.19,33394.055,40,3,.22209354,36631.73
190873.19,18801.273,43,1,.35048693,19922.053
205424.94,12206.756,52,3,.25127968,6418.2334
258568.03,30326.875,51,2,.29223886,20231.549
225249.27,963.48334,41,2,.61541516,41194.504
259781.97,975.47601,36,3,.29918304,87006.742
226877.7,390.09134,47,2,.46313372,11027.407
139724.25,65500.172,44,1,.24027044,596.16791
206248.16,536.76276,52,4,.19537619,10619.972
136657.95,35690.223,38,1,.19185576,27699.115
144652.92,10668.96,34,1,.12875554,12669.258
253094.38,3532.9683,40,1,.10809463,83944.602
193290.92,18367.008,46,1,.13376974,17770.334
188024.88,19437.076,44,4,.22569552,24900.549
221395.45,8602.6572,45,5,.24396299,19440.457
174554.41,9142.0479,41,3,.44840264,42025.84
180420.94,905.66071,39,3,.1398797,10480.776
78115.398,7398.3784,39,4,.28944594,1810.484
289481.97,1895.2202,48,0,.10313352,84484.016
306960.94,5024.1055,50,4,.11591131,71400.359
279354.88,38474.496,58,2,.14590175,71050.281
199074.06,5504.1689,46,2,.3502712,7050.314
318462.75,10303.07,46,4,.21428347,72691.68
197955.91,4598.5376,49,1,.38581648,8384.4531
143621.52,21023.932,44,5,.21669902,56098.609
234526.81,1397.0896,46,2,.26462415,31728.531
297217.5,6730.4829,49,2,.3766354,44347.133
167531.45,16257.563,37,1,.19610398,3565.8806
318230.75,3608.5911,48,2,.086428516,98101.242
215472.94,8241.0791,48,1,.46024311,11576.797
136232.72,4104.1128,39,3,.32347423,4316.7148
233212.16,1980.0037,55,0,.38315687,37332.121
111919.62,4340.6782,44,3,.14657286,7584.2969
248881.94,13949.376,43,2,.22935049,70137.734
238033.14,814.58545,40,4,.22935782,46462.551
238860.28,737.16656,50,4,.29350436,9473.6924
267743.97,4754.7461,55,4,.27971452,10106.882
154181.22,5298.71,45,2,.049520984,20324.195
289476.88,3195.0254,49,2,.68342358,32744.381
174916.3,1303.9993,42,0,.18010283,21355.516
220444.91,24873.404,39,1,.096394442,18621.395
290031.88,3972.8596,56,5,.13238008,18063.736
182132.86,10788.574,43,1,.20354357,22236.623
232522.59,1055.0647,38,2,.5417918,102980.35
315846.19,3046.677,48,3,.078202665,127007.43
446794.81,8621.4902,46,2,.13921045,246135.14
199242.31,6449.5093,55,4,.048117157,4503.6226
264376.84,34331.684,27,3,.49948269,106958.94
216406.25,3067.3755,46,4,.10629319,34930.629
205879.45,42788.855,56,0,.01373653,43840.543
222082.13,17208.58,54,1,.059336387,8000.3525
245090.31,2337.6704,44,1,.19369598,48540.641
247892,24870.656,47,0,.43800765,904.98816
262841.75,12630.401,49,5,.16863242,23100.295
185573.61,8815.6729,40,2,.019151371,22799.582
338972.28,37666.535,44,1,.20399451,87451.359
217698.89,10581.557,54,1,.1241848,4313.1704
244514.33,7338.0562,43,2,.16031063,30660.475
174298.61,53.258633,51,1,.17631412,2908.0293
192993.55,13850.199,32,2,.35775417,5173.5146
276663.63,1537.6589,48,4,.040326778,87533.336
181170.41,16794.924,58,2,.45659336,14406.686
163872.7,28083.105,42,2,.22617057,4141.6069
192904.16,2560.9778,49,2,.21340553,17475.654
274009.56,6947.9712,32,1,.17175886,63732.809
224324.06,12431.762,48,0,.072773948,23006.635
221713.95,3206.1494,53,2,.379152,26330.594
178912.66,10135,43,3,.099719703,10623.302
256571.53,2404.5125,45,2,.22105072,26915.75
148046.94,7647.9927,44,3,.068200737,6882.6772
209321.92,22999.41,38,1,.12732705,51508.035
197588.38,14044.414,32,0,.40234721,50625.605
191800.61,12444.587,43,4,.15016447,19130.301
225523.44,15426.424,47,4,.15971594,34374.598
163823.2,3808.3958,45,0,.37678638,1397.5159
230965.63,569.45624,45,2,.24309479,53115.293
258503.77,3671.4919,56,3,.49733222,13797.194
199754.78,55079.172,44,0,.21252306,47961.031
172052.38,3899.7249,45,0,.32979712,21872.475
276575.38,13663.583,52,2,.12541935,102223.27
373846.34,5522.23,55,2,.16222173,36302.648
299782.19,4422.8555,59,2,.11869102,30848.672
205757.61,7610.3872,51,4,.13839014,32558.518
193235.23,7130.7915,50,3,.073876724,22645.215
232956.95,4133.9526,57,4,.1219492,14147.871
196963.13,5006.4985,51,1,.34946421,7208.5806
251402.88,19654.787,47,0,.050090488,30877.391
122298.51,4794.7617,37,2,.10052909,2812.363
177665.38,274.30573,45,5,.051272638,7588.5552
170573.78,1981.8796,41,1,.32337269,10230.86
235977.61,6811.895,49,2,.12730637,37126.234
234895.02,4177.7344,31,3,.18887356,35606.965
231573,7563.4956,35,1,.29026538,51625.488
261520.48,2801.7292,41,0,.24125466,20908.895
199492.59,16241.42,41,2,.30578327,11077.469
333178.5,1608.2985,44,1,.21477941,101025.63
201709.25,4761.8481,45,1,.45319194,7815.5522
199998.33,3123.5925,40,0,.4338437,8538.2314
236756.16,3052.5417,56,0,.083002076,18320.715
270114.38,414.84229,50,2,.3604728,82657.961
124003.18,16665.107,35,1,.47622409,7720.7842
216864.44,12431.121,57,3,.40284002,19371.211
131208.06,4962.9932,35,6,.11722405,37750.152
169281.41,24537.268,31,2,.13997492,19083.236
170807.33,3086.5972,34,3,.26843664,10848.424
229042.31,15104.271,28,1,.26710761,96995.688
166456.3,4893.5132,34,2,.31901699,13616.971
162908.19,7395.8257,41,0,.087726474,10203.874
212419.97,14710.896,44,1,.10923355,2554.5874
119582.71,2012.9633,43,1,.30966568,23181.078
185856.95,15504.261,41,1,.1047816,32940.445
215402.03,19948.373,44,3,.21629012,11855.385
216777.61,40129.875,48,0,.034856278,20521.738
254016.3,9772.5137,41,1,.12047824,102056.99
228816.81,8935.2871,44,0,.032672886,33034.164
268252.97,2078.1814,49,0,.03947093,50132.801
333313.94,13879.605,56,1,.1018319,40508.367
100341.48,1187.4636,32,1,.25066444,1072.4318
136441.84,928.35583,42,2,.25081885,8461.1016
297738.81,6428.0381,41,2,.095478319,83346.781
196593.78,13201.768,44,3,.43281791,16764.25
209494.53,7566.1611,44,1,.22998314,2496.0806
151920.27,744.16547,42,0,.29314879,3360.8574
254490.66,1040.3456,43,2,.061756451,35908.789
200287.34,1958.6044,37,0,.2913965,22459.031
263544.53,26779.457,48,2,.015381512,43752.184
148928.08,1082.5762,40,3,.30906773,12096.019
188699.42,20067.332,35,3,.13210484,27571.578
110741.81,5353.1055,42,3,.32454681,462.77039
76488.953,17955.496,30,2,.02286947,31754.508
215758.66,763.54614,47,0,.21546331,44377.063
220146.8,7558.4351,49,3,.51235139,15170.92
235210.47,5533.4692,51,2,.30940053,16032.521
146817.66,1027.4493,34,2,.21192536,36960.508
76497.32,19718.66,39,1,.25947559,517.263
206203.06,21312.609,44,0,.085710555,62020.043
193780.81,13630.626,47,1,.32860562,16166.586
268114.38,3856.1919,51,1,.096475601,70097.852
305120.5,3035.54,59,1,.092155226,47856.781
230782.38,5540.0254,50,4,.30043679,2142.5669
219983.8,20439.703,51,2,.043465275,42586.363
232611.28,5865.7163,47,2,.23641185,36569.316
230676.47,7540.1362,60,4,.1818293,13784.539
193838.11,21350.908,34,1,.16680475,41545.148
202617.38,7077.0737,50,5,.13132361,5980.2617
206445.53,8701.4277,48,2,.30853066,47794.84
192916.91,15102.771,47,2,.35041544,10436.227
286046.41,22314.904,38,2,.25749427,85121.836
99616.859,496.63416,30,2,.26681131,9260.8008
195550.78,19191.348,37,3,.22887982,9231.6055
177770.77,3460.6807,44,0,.04569611,4831.1968
247790.44,30021.262,41,2,.049122356,58449.008
239581.47,6729.2241,45,1,.18250617,47025.77
341926.31,4032.7625,46,1,.13454926,65827.836
131062.89,16303.663,35,2,.081077516,4139.6553
265988.66,1205.6266,48,5,.2144179,19399.738
323598.38,21883.535,62,1,.15489674,22189.377
260173.34,1523.5427,39,1,.1868159,18525.137
275002.66,14369.21,60,2,.10442862,64792.117
195605.45,3514.6296,45,4,.050752163,13614.724
109638.91,1016.5765,43,2,.017160401,12979.321
244384.75,28307.836,49,3,.16012532,19532.498
318951,7272.0552,47,3,.43614438,76519.703
174512.45,22095.586,53,1,.17882802,9651.4033
207537.98,3329.8887,48,2,.16899511,45595.191
173015.41,25155.947,41,2,.17515557,8406.4463
298886.78,7884.9287,39,1,.22384934,96418.445
230454.34,15232.026,49,2,.040362738,25431.336
329050.16,1725.1893,45,1,.41471153,116287.52
215482.67,2295.6526,52,2,.16869798,5843.6333
242810.3,4902.7979,54,3,.15993568,75311.289
318261,12468.373,53,1,.30096969,105025.85
194947.33,4302.0605,39,0,.18915536,51120.516
284761.19,3687.5039,46,4,.33191621,52396.09
154313.81,101.30996,44,0,.027091892,2322.9578
271394.5,2695.8379,54,1,.54870224,35918.398
281463.84,7675.0479,61,2,.042212091,26289
158272.73,1793.1356,40,5,.074528098,11839.736
250232.63,4300.7915,52,0,.31189173,17133.326
97296.781,1463.6113,39,4,.22364713,3877.2131
151268.47,11215.483,39,2,.19877034,8744.75
245212.89,11806.111,46,1,.50071621,58817.938
277819.59,8715.1367,53,3,.23962085,18191.809
275099.28,13693.353,46,4,.21480185,42830.473
273237.34,4061.6189,50,2,.31681234,21576.885
176085.02,3268.9041,39,2,.24965049,32462.488
162261.36,27413.943,51,4,.25131482,539.17371
151713.92,169.72954,38,2,.2531324,1358.7637
235057.66,7788.9014,52,1,.29860514,6898.1616
228515.67,1473.1144,46,1,.12420627,11718.224
210997.83,7800.6943,52,0,.076439321,22262.395
126997.02,2431.925,35,3,.28270248,20758.514
130929.98,9669.3896,44,1,.20091204,15811.979
158587.91,953.52118,39,0,.28962964,16381.037
199732.55,1467.806,48,2,.1135371,29377.395
179511.47,15703.597,42,0,.25250864,23563.223
229205.38,15726.314,42,2,.20944875,31788.662
254902.52,4921.3843,70,3,.057394981,12562.287
146003.44,13663.598,31,3,.22794847,20403.688
258365.97,37114.164,46,2,.098663233,29068.215
261776.98,4289.2856,59,2,.33935291,17432.205
166251.95,8916.3828,41,2,.04903812,19371.914
151571.41,31415.416,33,2,.17990886,35387.984
251975,9720.6475,41,1,.19654708,20795.953
133614.45,1269.7595,42,3,.37218019,27873.029
196654.83,9349.2871,53,1,.046571627,5026.6758
150173.09,21803.936,35,2,.23010625,1145.6138
274196.75,29390.949,46,0,.21679056,57700.535
230080.88,2532.4036,35,2,.22405759,56306.273
198613.27,6444.4424,39,3,.022825209,8462.2158
204732.91,4253.6841,45,0,.18525764,28898.607
248615.38,13462.151,43,3,.14116499,49685.301
136295.28,13871.778,41,0,.21070534,42729.887
219067.28,15705.247,55,3,.49447721,8015.4575
192992.16,25710.43,39,3,.26966149,23951.85
168709.36,12258.42,36,1,.06244472,23583.572
163143.81,21884.82,37,3,.44828194,12765.021
130630.15,517.62585,35,0,.34286425,11084.96
132980.38,4289.2769,39,1,.072742857,7879.7412
178686.97,9914.8975,47,2,.18497744,49427.648
134940.41,2877.2266,35,3,.076585747,4613.2827
299216.66,6730.0161,48,3,.23215277,53666.832
246947.77,14845.833,53,1,.13870057,25169.48
161751.08,50370.574,34,1,.40827537,3037.7012
209353.91,11506.279,58,2,.22404501,17436.563
421003.47,2216.1304,46,0,.10010637,101691.85
117412.87,23937.391,47,1,.27576181,6328.6304
201025.02,13257.701,34,1,.21767306,40996.012
125542.03,11468.845,47,1,.42689785,5164.4395
175706.39,3292.2698,41,1,.25850186,29539.951
208083.75,6934.1445,39,2,.093156926,42129.57
120264.38,6987.2808,48,2,.10338549,7130.0811
310681.69,289.151,57,0,.20049058,48825.012
106328.95,13900.642,41,2,.17294845,7956.7773
218842.95,5823.1479,54,2,.35371888,3881.2131
227593.27,3940.76,53,0,.11520937,14353.131
192014.69,9860.6855,46,3,.25738335,7008.6353
200482.88,20252.541,36,2,.33988225,12882.015
228594.86,5859.9663,50,2,.17416973,50742.188
177935.61,16349.561,41,3,.27410126,44906.18
105318.83,10564.29,37,3,.22521611,16152.453
192217.83,8080.2158,54,2,.22835517,49108.785
208981.17,1561.8784,60,1,.071184263,3035.5425
288606.41,3037.3303,46,1,.1961249,72816.141
227491.55,2922.802,41,1,.18668179,13903.006
142318.36,5054.2051,37,1,.2527608,2747.2651
170850.64,13127.842,52,2,.34014863,10824.032
236121.06,11039.4,41,3,.19506806,36425.672
274753.59,11556.086,52,2,.3184467,68297.328
171701.56,17350.215,44,3,.087908216,6318.0854
184651.86,15414.962,44,5,.2168192,30837.102
174830.75,3080.0334,44,0,.18339835,6083.7056
166438.77,8036.4351,41,2,.15503538,11215.984
205688.19,14733.293,45,2,.31999353,7392.4468
311115,30454.268,63,2,.11337857,66474.773
120870.87,8370.3115,40,1,.22661625,6729.5361
301736.25,26579.463,58,0,.34356725,43593.355
299443,1476.9125,51,2,.18364064,86268.5
260905.98,9093.7568,60,1,.057616271,3163.0081
251505.5,27902.359,49,1,.30098513,32835.891
218539.64,2733.824,43,3,.5074532,25589.246
190896.63,10648.328,43,2,.4674187,2982.2183
189744.84,5738.3491,45,3,.28064978,30778.137
196251.11,25799.973,52,1,.034658011,7383.9404
230021.44,153.77246,50,0,.15052043,49309.32
92803.742,11031.771,38,2,.095775701,8492.8359
242760.19,815.63849,49,3,.11220003,16938.65
298840.34,2433.2,48,4,.2054981,46335.617
219435.95,12010.206,46,3,.18599874,13070.126
179620.31,2123.0457,43,2,.2151636,8847.958
225635.33,2563.3235,45,5,.073953457,19496.537
231552.64,7251.6064,39,0,.21086355,43013.344
269014.81,14623.087,53,2,.21959695,32973.543
362062.16,23548.885,65,2,.14732601,12094.833
213171.06,2856.79,48,3,.34066465,1727.046
230331.08,31359.883,38,3,.25077292,49091.199
164529.98,362.44427,36,2,.30604669,29563.486
255650.59,892.51599,53,3,.25141937,17250.846
206196.86,21830.479,43,4,.17678267,76426.836
129193.16,231.20361,36,4,.081936643,44144.223
212113.55,4882.4429,46,2,.029780498,16887.092
109356.02,8092.4507,26,3,.016472263,1660.1332
181916.84,15181.948,46,0,.083430901,11464.212
269750.78,811.40131,54,3,.0093391305,7447.5376
153719.48,3401.7771,41,2,.058340937,16275.805
116500.38,3250.042,37,2,.16419187,4964.0547
187405.19,4170.9526,51,5,.26786885,590.05762
176968.86,4891.8833,45,2,.15674053,16497.908
245520.7,31828.002,59,3,.21173641,6895.9541
145333.27,5353.1992,38,2,.10111032,3649.1377
221479.22,2967.1025,50,2,.23495682,9060.3271
202735.11,15224.557,40,3,.27838925,33328.785
206593.25,6590.3008,43,8,.23716289,2669.9688
276551.5,6226.0693,51,1,.14195283,62906.664
188190.02,7990.3486,43,1,.1564725,1106.4823
158730.48,12650.55,35,1,.095420033,49096.773
134433.3,11449.63,44,1,.37914523,27412.109
187108.52,1706.8706,47,3,.13031845,22602.643
254214.14,16440.217,44,2,.03849205,79103.359
264953.59,13057.069,43,1,.26754308,15664.849
147474.23,2242.8953,43,1,.096556388,17191.551
275365.28,18910.293,59,2,.16354398,18583.561
180136.22,8577.2461,39,2,.1415789,7159.3667
214071.06,6122.7988,38,1,.12268513,54981.254
166969.77,6323.5986,42,0,.17573018,3154.8137
177069.98,4186.6411,44,4,.057290293,858.15973
330822.75,2924.6345,56,0,.1039803,46342.691
156870.41,8713.8818,36,2,.032483418,6567.1323
170073.52,21592.959,39,2,.40459594,34560.438
132894.17,22294.555,36,1,.064758487,5864.7271
142679.42,9925.5107,35,1,.21552822,12016.704
211125.13,26422.988,41,1,.18213424,16222.563
170972,1318.33,35,5,.42053613,28813.475
161191.09,5787.4004,46,1,.18022901,10495.833
141102.91,14302.346,37,4,.0022379048,11280.818
178731.52,2833.1196,55,1,.24842215,26331.564
208173.66,11583.82,44,1,.18816105,19476.545
214431.8,16669.814,45,1,.21932018,13830.405
231247.56,42745.637,53,2,.22226854,3019.9695
162127.63,3198.6963,49,1,.17528923,14852.318
241730.55,11154.167,63,1,.20011258,2101.0906
174755.33,25420.791,46,3,.14592563,7938.6611
268333.38,3457.4585,50,3,.085788757,56716.309
247041.09,4188.9668,44,4,.25204647,53141.172
203210.48,12237.716,44,3,.30585387,20307.623
194996.66,4404.1201,48,3,.079444356,7865.7769
199235.42,933.01324,44,0,.14763474,8861.2568
275608.78,1196.9198,53,1,.19893701,8366.6582
116316.65,20128.916,40,1,.10727952,3383.2263
148893.44,2932.2051,37,1,.23964091,10038.861
181628.78,6713.6108,36,1,.13932262,63469.438
215949.67,29767.031,50,1,.16063845,21890.615
202383.75,9977.2783,51,3,.12064468,58700.84
182319.39,7279.5591,46,1,.18157806,29402.164
220369.66,5361.5845,41,1,.44949886,54479.094
239781.58,113.26832,36,2,.16187525,51875.676
171340.69,3124.7754,51,1,.25256398,24005.398
271934.94,11815.698,46,3,.20444925,48414.074
121645.73,9733.5527,40,2,.27925685,2228.1211
119098.09,6248.1318,50,1,.088900119,2931.1284
162471.3,37315.688,40,3,.21395043,17214.936
182465.45,1764.4875,46,6,.25697082,14895.286
180878.05,24948.672,41,0,.12802526,16324.267
141274.39,10127.752,43,1,.11508747,6782.2681
127620.7,18630.043,33,4,.20367464,3488.8325
218428.73,4487.811,47,2,.094294704,2777.0417
274600.44,13022.963,36,2,.067799158,91814.672
170847.86,18.98053,41,1,.21119907,13400.1
171003.83,9028.5908,43,4,.056981683,4083.947
185283.91,18624.264,33,0,.15629615,23376.775
162198.59,5861.7271,39,4,.0803224,17412.006
223659.33,1727.9065,39,4,.038979456,2547.6841
272990.97,11115.396,45,4,.16030729,59647.371
265046.28,35679.324,60,2,.26061121,13969.719
215180.02,144.94672,49,2,.22558153,13401.802
216136.94,33855.387,44,2,.12136769,16932.676
210288.38,27607.584,48,2,.41652372,11364.522
171360.14,38054.828,49,3,.082387388,27445.861
191466.83,1374.894,47,3,.18876737,15093.753
151704.8,6919.6836,46,2,.18199752,8096.0371
205960.66,7860.1978,44,2,.22275004,8639.8516
226315.08,4432.4678,53,2,.13533328,26678.389
171992.03,2067.033,38,4,.33836445,19367.287
187645.66,19053.01,48,1,.17454365,25702.156
212890.59,41202.547,40,0,.20381738,22986.418
258129.73,1861.2878,47,2,.21375698,44287.355
138904.94,9784.0166,37,1,.22065525,9400.6035
220208.39,13274.228,47,0,.24430107,10560.958
298006.47,213.16145,50,1,.064123966,86336.586
245956.03,4342.2588,45,3,.19579664,15816.107
172477.5,8319.9346,45,4,.16249952,8294.2383
160074.02,1383.4385,48,1,.080785118,4784.7881
